Date,Product_Name,Customer_ID,Quantity_Sold,Selling_Price,Cost_Price,Festival
2024-04-04,Dal,C0200,1,71,59,1
2024-09-26,Dal,C0248,3,37,27,0
2024-11-16,Oil,C0070,2,35,30,1
2024-04-19,Rice,C0057,2,85,80,0
2024-12-01,Milk,C0039,9,24,14,1
2024-11-05,Butter,C0289,8,22,16,0
2024-08-25,Milk,C0018,1,99,81,0
2024-01-25,Dal,C0220,4,89,77,0
2024-05-20,Eggs,C0244,1,26,21,0
2024-04-26,Butter,C0298,1,69,52,0
2024-01-25,Oil,C0283,4,33,27,1
2024-03-19,Butter,C0074,2,57,45,0
2024-03-08,Eggs,C0110,3,98,82,0
2024-06-21,Milk,C0180,9,66,56,0
2024-01-12,Milk,C0032,2,52,36,0
2024-10-14,Rice,C0234,4,62,48,0
2024-05-07,Bread,C0282,1,48,42,0
2024-04-05,Butter,C0025,2,76,70,0
2024-04-01,Dal,C0279,5,24,9,0
2024-05-20,Eggs,C0226,1,79,61,0
2024-01-31,Eggs,C0057,7,89,78,0
2024-11-29,Eggs,C0180,4,21,12,0
2024-01-20,Dal,C0232,6,89,80,1
2024-05-25,Bread,C0287,8,62,50,0
2024-11-11,Milk,C0064,6,23,7,0
2024-06-08,Rice,C0232,2,75,59,0
2024-12-14,Rice,C0289,1,78,67,0
2024-02-12,Dal,C0213,8,28,12,0
2024-09-10,Rice,C0258,8,22,4,0
2024-05-09,Eggs,C0018,9,67,54,0
2024-02-29,Sugar,C0175,6,62,54,0
2024-05-30,Bread,C0229,1,20,6,0
2024-10-13,Milk,C0226,9,76,68,0
2024-01-05,Sugar,C0084,3,72,66,0
2024-09-22,Bread,C0291,6,35,28,0
2024-12-10,Oil,C0246,9,70,65,0
2024-05-09,Butter,C0110,3,94,89,0
2024-09-23,Dal,C0254,5,74,63,0
2024-06-26,Eggs,C0088,5,20,2,0
2024-09-09,Rice,C0072,7,47,29,0
2024-02-25,Oil,C0030,4,72,63,0
2024-03-23,Rice,C0172,4,77,70,0
2024-04-08,Sugar,C0177,7,92,81,0
2024-05-28,Milk,C0139,9,79,61,0
2024-11-24,Milk,C0194,4,78,72,0
2024-06-04,Milk,C0186,4,41,34,0
2024-07-08,Eggs,C0218,6,27,22,0
2024-09-19,Rice,C0164,6,68,56,0
2024-03-20,Oil,C0161,7,61,55,0
2024-09-08,Milk,C0013,1,46,27,0
2024-04-06,Oil,C0296,3,58,47,0
2024-09-16,Rice,C0089,9,44,29,1
2024-09-16,Eggs,C0042,6,57,44,1
2024-04-12,Sugar,C0210,6,43,33,1
2024-02-09,Eggs,C0229,5,43,37,0
2024-09-29,Oil,C0275,3,79,73,0
2024-04-10,Eggs,C0279,5,69,56,0
2024-12-24,Eggs,C0251,1,85,71,0
2024-11-03,Sugar,C0208,3,33,21,0
2024-08-08,Rice,C0140,4,72,54,0
2024-11-03,Rice,C0280,5,51,33,1
2024-05-03,Dal,C0034,9,67,49,0
2024-08-18,Eggs,C0018,4,58,45,0
2024-06-26,Rice,C0057,3,59,51,0
2024-03-03,Rice,C0112,1,61,53,0
2024-04-25,Bread,C0005,6,96,77,0
2024-07-09,Milk,C0182,7,95,76,0
2024-03-02,Dal,C0013,8,27,21,0
2024-09-12,Butter,C0285,1,98,80,0
2024-01-07,Dal,C0259,4,45,31,1
2024-06-03,Dal,C0090,5,31,26,0
2024-04-01,Butter,C0104,2,62,48,0
2024-01-14,Bread,C0186,1,70,53,0
2024-08-16,Eggs,C0250,8,82,74,1
2024-03-26,Sugar,C0255,6,68,54,0
2024-05-12,Rice,C0076,5,46,32,0
2024-07-01,Milk,C0108,9,28,13,0
2024-03-02,Oil,C0156,2,58,46,1
2024-08-06,Eggs,C0082,8,84,78,0
2024-09-02,Butter,C0077,9,90,73,0
2024-08-17,Sugar,C0258,1,90,74,0
2024-03-19,Eggs,C0127,7,26,11,0
2024-05-28,Butter,C0282,8,91,79,0
2024-05-17,Rice,C0088,3,99,94,0
2024-11-09,Bread,C0204,4,86,67,0
2024-03-05,Eggs,C0016,3,29,24,1
2024-01-13,Butter,C0151,7,90,82,0
2024-07-31,Rice,C0254,9,72,61,1
2024-08-29,Rice,C0188,3,76,63,0
2024-07-31,Bread,C0032,6,46,37,0
2024-06-29,Dal,C0271,8,73,67,0
2024-12-03,Eggs,C0005,6,23,7,0
2024-06-21,Eggs,C0169,2,42,31,0
2024-06-08,Dal,C0181,7,67,52,0
2024-06-12,Milk,C0178,2,61,55,0
2024-07-06,Milk,C0143,2,22,9,0
2024-07-09,Dal,C0248,2,22,9,0
2024-11-03,Sugar,C0127,1,47,40,0
2024-09-12,Oil,C0263,1,82,65,0
2024-07-01,Rice,C0040,7,50,38,1
2024-04-26,Oil,C0255,5,29,14,0
2024-10-08,Rice,C0143,3,68,60,0
